X,Y,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10
1,6.781940647025048,6.574671162747177,12.400244916888795,1.1497127356887713,0.2196912114870831,1.8871941588306684,1,1,0,1,0
1,6.2999300033191785,1.0858374595882538,5.754458721498299,9.851926475706003,4.054069584610649,4.2636197691381135,1,1,1,0,0
1,6.826330084253682,0.3070839374343784,1.1408205623653465,0.7867482246109364,2.8016359968070415,1.7666981123067287,1,0,1,1,1
1,8.097620545288066,3.068183864158204,4.824142426241835,0.9106301555442755,1.0985683659245835,3.8124244326289625,0,1,1,1,0
1,7.631781932797233,4.485875322679038,4.679169136215112,5.684825549156159,2.3384804838791906,0.8893979259152812,1,0,1,0,1
1,6.23613056316654,4.250349052379732,2.338659973168674,2.662766921449366,4.8220513118805,2.0240865817904985,0,0,0,1,1
1,6.643418229434596,3.632676864747904,0.7015450222635223,7.131773517088221,3.081462664646244,8.53431995990571,0,1,0,1,0
1,7.179086056930521,1.1278438888788551,0.10937921304995914,4.596628626529416,1.1955662702832823,3.038315582289505,0,0,1,0,1
1,6.42016007866956,0.3471854998938676,0.30454729793829705,6.849392473818016,1.544526906232063,9.264398267876404,1,1,0,0,1
1,6.543381926469025,0.5768190776148576,2.572444011258894,0.850893913347852,3.1223524568055763,1.995824350721236,0,1,1,1,0
1,7.747404452726618,1.1404371553709425,2.3079609484051242,5.092534555829532,1.173669871704721,2.140788367511042,1,1,1,0,1
1,6.466011852545998,1.7199163901161065,2.792193581126538,7.304128685004827,3.8054121233921574,5.2664340179995985,1,0,1,0,0
1,6.7084862705404955,0.2502362978588868,0.41998313826834904,3.7611980987168163,0.3515425872640007,8.462196747475094,1,1,1,0,0
1,8.277568095948121,4.584023481515963,5.283208096139851,4.267159261794284,1.4995810540572152,1.1920214898214283,1,1,0,0,0
1,7.192677627885648,3.6991329899580174,2.197114719005098,4.764358402559087,1.6665614161209403,4.686945914610701,0,1,1,0,1
1,7.875521715654025,4.993710893148159,5.93698942700776,4.324335285668099,7.606734223105727,7.968422779004522,0,1,0,1,1
1,5.481887817803263,4.425128411124158,0.6556467033374088,1.8330421518795608,4.597112041163719,1.1204757956060596,1,1,1,0,1
1,7.970776720834364,2.0332137523987757,4.701078473378067,0.4694318763233836,5.62728024336582,3.800485531355566,1,0,0,0,0
1,6.715091084125958,4.428850608963259,1.7693531942140854,16.64974289342222,5.784323279568742,0.3483504990101827,1,1,1,1,0
1,7.321662820406843,5.733197724664621,5.325694063410232,0.7394139826124022,7.885547301918701,5.182632861684086,0,0,0,1,1
1,5.84277658420035,0.47985651565839776,4.357170484723103,0.061361840216755434,7.473971380069095,1.03640857873483,1,1,1,0,1
1,6.59312187198571,0.8037730936615125,9.14199120838573,5.185582924790033,1.2112833190415948,0.43521742296613675,1,1,0,1,0
0,2.2918101438247964,1.2740520542324658,4.226597889266358,5.211033678110626,14.320697794942213,0.21251880430540876,1,1,0,0,1
1,6.8665375859814155,1.5776487044300134,1.6636693707358725,6.459582483389552,2.1127950945975784,5.392096112820285,0,0,1,1,1
1,7.017212399500788,0.5364788736475786,5.341963799953218,1.6948149931913936,16.962540195105806,5.363709785716656,0,0,1,1,0
1,5.402744811252728,3.088509236330155,0.05052998761118372,8.412900610645044,3.5296988589127105,2.1336127984181728,0,1,0,0,1
1,6.873632962054627,0.8894696019772774,3.2353042566925136,4.784566940382013,0.7909163394318484,6.995429566035159,0,0,1,1,0
1,6.063194157824752,5.798770621091893,1.350881614051823,3.5040512787419273,3.7101338415648604,1.2822409018864183,0,0,0,0,1
1,6.669649572514212,4.349056084557294,7.08717445169484,6.102607957677434,2.18361604615549,3.8779972784090484,0,1,1,1,0
