X,Y,Z1,Z2,Z3,Z4
1.0,5.738577507005413,0.009414302010749089,0.1251231337364124,0.02629420826429853,2.5298193110185485
1.0,6.155895893570328,2.8073024719869766,3.376090984428309,0.012849768086191654,6.186314463222443
1.0,9.388972938770864,1.4370711844138657,0.34865964291609935,0.17299470464362898,3.674731056085521
1.0,6.37076052747056,0.7450277223359578,0.1972668723011407,1.3201314503964088,0.12160613528324184
1.0,8.228331424449266,8.110815639800084,2.0924688684334942,1.629985330632813,2.5167109728219796
1.0,6.9756672531623805,3.314622866842806,0.06148323248761148,0.032860273884388794,1.9865377983013817
1.0,6.4863603210708805,7.374904795609028,6.201384578066088,1.4854357263881528,7.289581438365892
1.0,5.604586858439518,3.738068265216551,0.8015124099969402,2.265026210236882,0.20032768223010428
1.0,7.388407275811866,1.2275643846972242,3.236671084025445,7.3507216300670875,2.4747420927135133
1.0,6.140963684754437,0.8570618570536302,2.5969958997068705,1.8401625291370476,0.24371496479655597
1.0,8.349824285446319,7.100310063237333,3.9576185719855643,2.127601293773147,6.126067882096462
1.0,6.109614266473413,3.2823937032490007,2.1598270746263917,0.8749208190882224,1.6914239816694994
1.0,8.15775848189747,1.4422624228090373,2.935271638484452,0.22680278310082622,3.435994035924826
1.0,9.238721325141887,4.350848139842251,2.088644830528128,6.743450823780256,2.8390357354123474
1.0,5.478167071322632,1.5151939072321545,10.198470307044591,1.2335508377238948,0.38624448553187607
1.0,7.061683514285841,2.310426522930418,1.5939497643057072,1.5620450404409236,0.4557426322638099
1.0,6.017610689317685,2.0113781775388713,1.8362219939087934,0.05233675497184348,1.5751713703733732
1.0,7.107618306559969,5.783568439593245,3.280719795536542,1.203946531838854,0.8712780664627783
1.0,7.350859655113056,5.6375883480041855,0.2674284175643809,5.138335083400057,2.5460008791222095
1.0,7.772917318247598,0.7178546214980848,0.43026288247184996,8.135944248045206,2.668587304457459
1.0,6.945650885992159,0.10944548264804951,0.043223276090551016,5.454755668593694,0.5048504430738002
1.0,7.288514471021537,2.788132308203636,3.048829783577533,6.020103841652806,0.21475949639092978
1.0,4.696163894717347,0.15240488705602914,8.674390433306394,0.0192947761159203,2.3744446070239746
1.0,6.0377719003282575,0.1634453898091397,1.2423117647980113,3.0071880372596747,0.8397924684732356
1.0,5.4936019987659375,0.7577347829423132,0.9459723786564989,2.1308631595128142,0.6317858515564073
1.0,7.4641944535351525,1.000358115284052,0.9355063442033301,1.1896535431296724,1.4610320984713507
1.0,8.031271624751316,1.9587068140801183,2.50423021879438,1.663382883193924,8.714151371105133
1.0,7.666443372202167,0.4281089771892277,3.3515262175367075,6.7388664831324485,0.8346837901948062
1.0,6.395961830530861,3.6738742057520963,1.1713347831109635,0.8489243913007083,5.1374936609886
0.0,1.9151365807873846,0.1354738041006055,0.4026472513954751,0.4357702845866985,2.315149387012511
1.0,7.3526146441869775,2.450894612002011,0.6098714722261129,2.8378725232268693,5.429538830830911
1.0,6.835652631821579,1.1708665394651,2.736413913276149,3.6868723239237746,0.8512242784558758
1.0,7.164189360138344,2.2797513313271502,7.226449926781203,4.199149808907374,1.4017705750224043
1.0,7.052592347360293,1.4407694364378743,1.6404962876469267,5.7598003861366465,1.37032033286522
1.0,8.20734106546638,1.3324530117649227,0.5246247817376836,1.8530913921189345,1.6592727363174582
1.0,6.768575999246812,0.6173751567147944,0.4722259174957634,0.706019961730548,1.1780484786130205
1.0,6.65320538260536,1.2177743648073942,2.617098996973916,1.422705229608459,1.684075429215785
1.0,8.524309922386156,3.2659556122889795,0.5602255194731156,3.511784065048498,1.976788633931275
1.0,8.37298745960407,1.6212842657083588,6.4444796521387,1.2290448990921103,6.8474220601041615
1.0,6.9574939273682315,0.037127331526765825,4.128850373845486,8.629484609539825,0.34276696199122686
1.0,5.62922088362706,2.439145804177745,2.192047082668726,2.0308059216557264,4.76163956104794
1.0,7.659160411123195,0.5139636818661643,8.137123081424042,1.45220412002184,2.50114395720444
1.0,7.836754544841465,6.693617614112363,1.196675637527262,4.872296741611268,4.23231882216528
1.0,7.827008372620234,2.3850927484259477,6.023225548214838,2.0293266864292656,8.399761580093383
1.0,7.3553753400201485,0.05492291007404505,4.126882867770701,2.2791718548647544,2.537663085249821
1.0,8.308687144673373,1.1110764387079612,0.34061438647878706,3.601718594090443,2.2849878678273985
1.0,7.316059289857085,4.381520283254224,1.5945186814558494,1.8369772982643149,2.9230317810351596
1.0,6.095515609505307,0.38615488966077366,0.011157300358660591,0.2544695702757579,2.5641167203215915
1.0,9.729107824150109,3.3270300873229623,0.7193052186901353,0.9628933253012453,8.439292789508247
1.0,7.274577515909697,1.067664424633878,0.10404217860062182,1.7170503703445845,3.5510287416341972
1.0,5.486354403127553,7.741237387591667,8.661767157937627,1.9928107943574538,2.7846161994234837
1.0,6.505233030120118,1.2164161104607303,1.5133155600394115,2.0224912704442435,1.6633139455665171
1.0,6.975413274178373,4.236688172850422,2.2167789284359367,1.4187360648945861,8.42314405351614
1.0,8.37426367735781,4.33742649886722,0.24908591439343764,5.727752338960436,6.469656177273297
1.0,6.957506164832292,1.3566488721913568,2.317846050130774,0.454540093161698,4.6402387344337805
1.0,8.608367563047938,2.3050987196977686,0.5641814325611482,8.92153375643329,1.4110332104509278
1.0,7.344780341372131,3.461382169595395,3.6390478099425994,4.068819493116545,1.2376822717094973
0.0,0.954497121164197,0.1426066560811521,0.5906719061633586,0.32566095474115925,0.061425632883530756
1.0,7.231526654483035,1.9173260192202468,1.9486847721407936,1.5241610951120617,2.0138819973288387
1.0,8.140517130155242,0.30984931745803207,3.098520300060931,1.1439504277225356,0.057392440802490445
1.0,5.696927390432827,4.581499176424905,10.694292348237807,6.479866802690196,0.6736188652414928
