X,Y,Z1,Z2,Z3,Z4
1,8.08730972182746,1.1463481869772254,10.170299526797823,1,1
1,7.130075040406288,13.909170996122226,2.2973304962012078,0,0
1,7.094463102614869,13.333644066172628,9.714629872067688,1,0
1,7.882031411403107,6.178563563465812,9.422689516765473,1,1
1,7.873393169704323,9.033443576419911,4.709482852821249,0,1
1,6.266233953833867,8.559151911924257,1.4127381879956038,1,1
1,5.654231195349252,7.315312871751453,0.22026268642034527,0,0
1,6.535926088480794,2.2711986848338257,0.6132829457760636,0,0
1,8.262137972521042,0.6991457404057667,5.180266092488811,1,0
1,6.811127351006503,1.1615709792675424,4.6476626085869475,0,1
1,5.226467532163962,2.296558409328164,5.622787383775251,0,1
1,5.889049461015626,3.463486287219158,0.8457421817798353,0,0
1,6.830823087477648,0.5039140223207219,10.639074607731565,1,0
1,6.313537944301182,9.231089697011011,4.424445714019752,1,0
1,6.924824763628904,7.449139073821316,11.95562853286047,1,1
1,6.85702974171658,10.056098831401917,1.3203103239897993,0,0
1,7.299940052500704,8.9111143188058,9.466809503796258,0,0
1,7.942480170519738,4.094389698759242,3.5630397853201505,1,1
1,7.297845891600623,8.918609904782032,3.2191476804712447,1,1
1,8.25318088576162,11.545242440506957,17.752330759548645,1,1
1,4.979251058194532,0.9663123576044476,1.540581732293755,1,0
1,6.174280951125812,1.6186002435527915,4.548686773660316,1,0
1,7.102622546273938,2.5656257736689505,6.304956058465144,0,0
1,6.967680252644561,3.1769943499832287,11.430779165485568,1,0
1,7.502809231678802,1.080335784308523,2.2395448850780686,0,0
1,6.662004103885926,6.219493836707424,0.16061944831208227,0,0
1,7.5966386261829975,1.7911718191944295,15.257661967838871,0,0
1,6.364943642061924,11.677290038224054,2.400723665171705,1,0
1,6.789078496460231,8.7579234652182,2.5861911159012645,0,0
1,5.4047378890619635,2.884918430120962,5.964113938807471,0,0
1,6.3175104000800175,1.7075126937985132,1.0300281239380253,0,1
1,7.09415662945299,7.175429633606608,3.3628194531793625,0,0
1,6.730280440424371,0.9721949542659052,2.4378191851893134,0,0
1,8.955843725032125,27.815245429624532,28.80990591957898,0,1
1,6.038730597348371,6.06734194510011,1.0756084954186147,1,1
1,6.455336038218579,1.188722258739099,32.119292137842315,0,0
1,6.696860645434207,0.7075124270256713,2.5903907684781418,1,0
1,6.881504877013265,14.975326175212826,4.892032441906463,0,0
1,7.586599596558248,21.286763276347017,6.171842888857552,1,1
1,8.1679070849305,2.0249568363382786,18.83832117681874,1,1
1,7.699268487728899,2.976325928664912,45.25727211895343,0,1
1,5.7920917757001815,3.492349231655193,2.859782460707201,0,0
1,7.407070245704708,3.11413990131492,24.681870592493663,0,1
1,6.8785584648222455,0.831566142945841,2.436701870557826,1,1
1,7.476239900792855,18.369905950277182,4.048263273612945,0,1
1,7.33569659430491,23.765634028513585,10.9731499070342,1,0
1,7.76321992813283,6.596678405449589,18.202657311817457,0,1
1,4.346250728169396,0.916228533647523,0.5867229698837864,1,0
1,6.82409391300952,3.09812229630911,8.373519806458756,1,1
1,6.45823440281452,0.04763352884461163,4.312719086235057,0,1
1,7.346328517444992,4.4838960996901145,7.405412394498154,1,1
1,7.378277601925373,3.1048969614475124,26.56754952842584,0,1
1,6.446633056677421,4.093159590767554,3.4616432489262032,1,1
1,6.578598748793348,1.256357349917792,2.512967580898027,1,1
1,7.241155523972549,13.152163542607726,18.82814956261169,1,0
1,7.763183970664753,8.830201820378196,22.06108221181038,0,1
1,6.63325744742878,2.636605775004086,0.964059065645118,1,1
1,7.367105117012498,7.449471943091878,8.8335362387447,1,1
1,7.3230457924437085,5.638924561691875,5.031664978380801,1,0
1,5.342453913832573,11.336810204462763,0.4088430155671753,0,1
1,7.008690173074827,2.2761355527743796,2.824834651642761,0,0
1,9.14243140662629,7.845809039414723,7.727040786395237,0,0
1,6.477894616635979,13.601816251431774,1.5357494044529039,0,0
1,6.4653179098266955,0.5405620488221766,6.501695424194379,1,0
1,7.378465747903811,12.244863840829586,13.693883951590339,0,0
1,7.181037012533633,8.258752498704187,2.645789323268509,1,0
1,8.664583297561169,16.636982947717296,22.030968499236867,0,1
1,6.290599106195895,7.1887115269275315,0.7561934194893167,0,0
1,6.075989585211663,6.201645736985819,2.1870346307493693,0,1
1,8.16423744008561,8.90886580842205,3.687764212230351,0,1
1,6.267347427366202,0.7505911310318185,2.97497789200252,1,1
1,6.816434729819057,0.46791705839635284,0.4380148260354013,0,0
1,5.622631268635343,0.14881228583230208,1.1790437931807174,0,0
1,7.330035866129739,18.697909555304573,2.0275159128512446,1,0
1,6.415726410221926,8.388101689482324,5.553743020644518,1,0
1,7.191502447614034,9.9803585542814,15.150135668900822,0,0
1,7.194321095918357,5.974492753896165,1.3257748481460827,1,0
1,7.685056215157287,17.710881802806647,3.1293493832332624,0,0
1,6.476310042905408,1.1194911516179282,0.5952557476993974,1,1
1,6.447748530575291,3.8283399413529784,8.86149252066379,0,1
1,7.676509613364258,3.8394770926378357,4.419055395982114,0,1
1,9.13519300653101,31.72751087581552,7.2170161192162015,0,0
1,7.215283166880185,2.380112133488177,16.236092275717542,0,1
1,7.412743689759736,4.4510391501802955,4.610183935122905,1,0
1,6.066770679722668,3.099925084832322,0.19836441202672,0,0
1,7.380021809658877,14.043715258131696,6.235736076933899,1,1
1,7.013234622149718,2.6584384881182195,2.6676573887067225,1,0
1,5.243630719277659,0.16675115047463576,3.7592495720011816,1,0
1,6.834601560240447,8.356316754172559,11.159426067102084,1,0
1,8.19010685639248,3.3201618279495526,1.6504744821848176,1,0
