X,Y,Z1,Z2,Z3,Z4
1,8.181393128878565,13.239761854710192,24.971026774681825,0,1
1,7.631459464606918,2.18660812411871,11.588056830444296,0,1
1,6.074004255131229,0.6183911104291739,2.2973304962012078,0,1
1,6.980762569829373,6.178563563465812,9.714629872067688,0,1
1,7.363893152816452,9.033443576419911,9.422689516765473,0,0
1,7.866144085365654,8.559151911924257,4.709482852821249,0,0
1,6.826658357637764,7.315312871751453,1.4127381879956038,0,1
0,0.6687900903191475,2.2711986848338257,0.22026268642034527,0,1
0,2.228759673507954,0.6991457404057667,0.6132829457760636,0,0
1,7.437724633079891,1.1615709792675424,5.180266092488811,0,1
1,5.841844332686103,2.296558409328164,4.6476626085869475,1,1
1,6.940640845484424,3.463486287219158,5.622787383775251,1,1
1,6.706468780171336,0.5039140223207219,0.8457421817798353,1,1
1,7.77487957159152,9.231089697011011,10.639074607731565,1,0
1,6.848608787464965,7.449139073821316,4.424445714019752,0,1
1,7.102594458842757,10.056098831401917,11.95562853286047,1,1
1,6.828838372668072,8.9111143188058,1.3203103239897993,1,1
1,6.460488835886484,4.094389698759242,9.466809503796258,1,1
1,6.9571862418297075,8.918609904782032,3.5630397853201505,0,1
1,7.035447945082741,11.545242440506957,10.724630839351798,1,1
1,7.160615113216111,0.9663123576044476,8.774263860521597,0,0
1,6.249933121768787,1.6186002435527915,18.40970954755806,0,1
1,5.700533200811815,2.5656257736689505,8.511322942899131,1,1
1,6.723279854140014,3.1769943499832287,3.350218699655067,1,0
1,6.124721681877703,1.080335784308523,10.757394065365066,1,1
1,5.764110870978616,6.219493836707424,0.10175489936047084,1,1
1,6.637617283749977,1.7911718191944295,6.515102706405306,1,1
1,7.946976891913682,11.677290038224054,2.7203415077689455,0,0
1,7.753954983413,8.7579234652182,14.271816740416073,1,1
1,6.599179942875318,2.884918430120962,9.625717229642923,0,1
1,6.851752450069449,1.7075126937985132,4.197369954942743,1,1
1,8.571368529939631,7.175429633606608,28.80990591957898,0,0
1,6.448443739678783,0.9721949542659052,1.0756084954186147,1,1
1,9.007911017891548,27.815245429624532,32.119292137842315,1,0
1,6.498967279714342,6.06734194510011,2.5903907684781418,0,1
1,6.005300516651479,1.188722258739099,7.08593902729638,1,1
1,6.098482072070505,0.7075124270256713,2.6175123671427225,1,0
1,6.967332569627385,14.975326175212826,0.12453594870275728,1,1
1,8.257335927016971,21.286763276347017,17.9956090532163,0,1
1,6.698947598549662,2.0249568363382786,11.121755428755959,1,1
1,6.444906927348422,2.976325928664912,2.7181044785994932,1,1
1,6.718474152736382,3.492349231655193,16.944126619804283,1,1
1,6.390875613439855,3.11413990131492,0.9752583258253474,0,1
1,7.535212263889331,0.831566142945841,25.53141210207876,1,1
1,7.613782272423254,18.369905950277182,3.237250487608449,1,0
1,8.32968637078721,23.765634028513585,26.56754952842584,1,1
1,8.622996852227741,6.596678405449589,3.4616432489262032,1,1
1,7.04245537952204,0.916228533647523,2.512967580898027,1,0
1,7.470153506562879,3.09812229630911,8.464739618932835,0,1
1,7.008882475235727,0.04763352884461163,13.569054123344381,0,1
1,5.900381010773328,4.4838960996901145,10.680280542927784,1,1
1,6.912906849258121,3.1048969614475124,6.516990392019596,1,1
1,6.717452058136103,4.093159590767554,1.179760264225589,0,0
1,6.737757023843432,1.256357349917792,8.495806757190573,0,1
1,7.250387626039057,13.152163542607726,3.377048451377005,1,1
1,6.510192148602908,8.830201820378196,0.4088430155671753,0,0
1,6.68145360478238,2.636605775004086,2.824834651642761,1,0
1,6.238115512869527,7.449471943091878,7.727040786395237,0,1
1,6.653613815296841,5.638924561691875,1.5357494044529039,1,1
