X,Y,Z1,Z2,Z3,Z4
0,-0.30201936827247056,0.37787139832208916,1.7443521540532179,0,1
1,1.7365096435736933,1.7310577292193936,3.0513449237496792,0,0
1,1.1591421265558406,0.12688266409973806,0.2680306313833799,1,1
1,3.9125433000041707,5.648596425379487,14.5114039955521,1,0
1,2.899676964709307,3.760619775374845,4.164023614739767,0,1
1,3.706310381031134,4.485206827040558,1.4087989061690178,0,0
1,2.338000026957691,10.351642075318194,5.7394378880511505,1,0
1,2.792284157083587,7.018833630492427,5.813582708600296,1,1
1,1.6286453244785934,1.2743512559768506,0.743945353126111,1,1
1,2.1820324567911284,21.259694600459916,10.980411864671696,1,0
1,2.782765159018484,14.029725724395908,5.472676306165994,1,0
1,2.115740192407288,8.199013097302796,8.021930686137,1,0
1,1.8059533175541178,2.1989146306765326,6.78690420336381,0,0
1,3.120926504619499,1.083810476544872,8.31920500222954,1,1
1,1.692365017755452,0.6204003562780173,14.985983723181935,0,1
1,0.6761912516738908,1.290211151187694,1.2537586884060137,1,1
1,0.9394724736137059,4.6847135536081606,5.395215562550861,0,1
1,1.9598231259167214,1.1651482676798133,6.2285185575227064,0,1
0,-1.517147652368906,1.5968688295176545,0.01622168609436292,0,0
0,0.11667080450029177,0.7058640281381277,0.9020979298706873,0,0
1,1.917522141089537,10.874544008062374,8.862997165720573,0,1
1,1.306697480946516,3.3275258161254344,9.274757185491795,1,1
0,-0.8011643894211773,1.2739040725601476,0.3790455023374277,0,0
1,0.6192205629012202,9.485116165485309,0.6037292558114637,1,0
1,2.242882869670051,8.474986349903773,2.675790190004608,1,0
1,3.1579708393392742,8.544663938110393,9.027001954625524,1,1
1,1.3991170409780567,2.083755027065758,1.6213983369910776,0,0
1,2.34033460424698,8.327082091868075,3.1877169320287093,1,0
1,3.1904625070870214,19.42754121956048,11.695768405573943,0,0
1,1.2457290136577375,4.372798873348728,7.881725224237787,1,1
1,1.413268775569629,0.3551551889051457,1.3413082938621261,1,0
1,1.7203543752335295,8.94661450155863,3.8528152237418967,1,1
0,1.5864419159281904,2.2504571345156736,0.5626677736465381,0,0
1,2.4016829710781358,10.666856915210968,4.20661583992333,0,1
1,1.9134310584213223,3.6256151288848493,2.141739814220226,1,0
1,2.752539560438952,6.0652227714506335,6.939990929821281,1,0
1,2.7743991941973696,1.521898272058194,8.171568694339562,1,1
1,3.0457916810090295,8.468053460295135,14.358219537173948,0,1
1,2.1282519672241516,0.6756367632864423,17.303065173333664,0,1
1,0.29886066820826707,1.8593875336008425,10.953682065609613,1,0
1,0.8477210346564279,3.9802860364364925,0.39782022670565725,1,1
1,2.249231028897954,3.610819099100506,3.967610776647879,0,1
1,1.8736049772126033,10.369999774710552,0.4308928034504218,0,0
1,2.3304101109382405,12.291334097527665,5.289179942109201,0,0
1,1.3235382360992354,1.6474223386761782,28.04706387265407,0,0
1,2.6920351682572194,10.983553616747471,2.427349930090899,1,1
1,2.5365330970870184,5.223479739882998,11.04223522457483,0,1
1,1.5787846199369617,5.005063193284731,7.822502190305413,1,0
1,1.7501694699702222,8.633013479845832,1.5089849082437459,1,0
1,2.945315379811587,12.789800969799321,17.727501692440136,1,1
1,1.5519198427034504,5.968999150673315,6.489712593068912,0,1
1,0.8976637985137466,0.33548711880527204,6.019631062511593,0,0
1,3.3434365994247783,20.13955721848952,1.2889442472212758,1,1
1,3.068944512850158,12.861231627859073,3.229807937922492,1,0
1,2.311478620580939,9.010059516894833,3.202032589230329,1,0
1,1.5447021554711142,3.661152188008872,1.9446088509838177,1,1
1,1.6595216124865866,13.274280886681817,3.3770355949348274,0,1
1,0.8291081850620465,4.0978914953600265,5.384608191318253,1,1
1,3.1831765016050624,8.910935022259302,11.202578550924128,1,0
1,1.0127622980089512,4.619871989028604,0.11775562687498242,1,1
1,2.3111562052073156,1.53310662776864,7.523500927660376,0,1
1,1.1391038082965728,1.0763667250680742,10.183972622583513,1,1
1,2.470884059082432,26.745018200177075,0.09720630414203602,1,1
1,2.7479020456546377,7.061169260957007,18.293255173779794,0,0
1,2.9444362750605766,10.165503794680644,1.7449419905262609,0,0
1,1.7034312823942415,2.6820029528498983,2.975266145485225,1,0
1,2.3188454605202735,11.515286052647959,19.875194102554076,0,1
1,1.1207714315093495,3.602408152728337,1.5365630091557299,0,1
1,1.9499212722653616,7.511462116282893,25.455890798778075,0,1
1,3.1320437542312023,10.92294983189244,18.40467737611593,1,1
1,2.1927554975591206,7.5553549812219325,1.8850292718328712,1,0
1,2.658827071060406,4.853644604271133,5.853953211268408,0,0
1,1.6399285307831575,6.714075590400788,4.667663004351698,1,1
1,3.035887853200162,5.074581358175607,9.626528302698098,0,0
1,3.249145532681906,7.324792610017618,14.958552965043596,1,0
1,2.4392208298731037,3.8603045152913196,0.8608330407537305,1,1
1,2.581489508685054,3.7693950871418282,34.38269446584776,0,0
1,1.6168558938100528,4.907864407879355,1.4795998604191338,1,0
1,1.3682137559244771,4.7472423166990305,3.6013227437918665,1,0
1,2.5569717203838565,3.437155236503231,29.201066095339147,0,0
1,1.2463380607943089,7.7013950870629175,7.468035887614596,0,1
1,2.341790692859762,20.008434239422872,2.420085534982363,1,1
1,1.8393342268889832,0.7847132491945107,2.059971321530385,0,1
1,1.9477216778269442,5.4175203628450115,10.315604464606919,0,1
1,2.925900503014977,3.9448255420312135,10.145324345082987,0,1
1,1.612095508880732,3.322339465666496,7.1572068800695,1,1
1,2.1198125123558893,8.206441317321513,7.800615063164832,1,1
1,1.9213155304097111,4.4803561295518515,13.049420577602353,0,0
1,1.7697389556994507,15.610871180740899,0.23087389011001339,0,0
1,1.8061257299855693,2.2707004827215473,27.47709055619267,0,1
1,3.0969426723492646,2.1571124901502468,17.867369633303596,1,1
1,3.429403693516149,10.000399510934043,1.6663121534559784,1,1
1,1.70759281289355,6.13154776927197,4.94587569647574,1,0
1,2.6569291612633936,22.783666834159245,4.0980451280802015,0,0
1,1.5509165709114376,2.5145168904655084,2.608267598117017,1,0
1,3.461280735371416,30.28866077615598,7.985858663325751,1,0
1,2.5158724916638797,6.677652344703795,4.544446296315238,0,1
1,3.030186296539134,9.502888236734744,2.934634701811236,0,0
1,3.8946596173081858,11.569947328388448,34.767403467077365,0,0
1,1.2167525458149873,4.969779962880368,3.366199446943963,1,1
1,2.3310470061345456,4.059448635503731,7.677741253876405,1,1
1,1.9955927025851412,5.826874956566749,25.501273877058704,1,0
1,1.7875493978741757,12.23722375115249,1.1413612496716026,1,0
1,0.9564300783996649,0.957154613832894,4.244527516604434,1,0
1,3.2077904833309345,11.019434011306831,16.499119235931303,1,1
1,1.1462735252012577,1.7875948882215515,2.7164628815236096,1,1
1,1.3190596996254549,3.5477649928358352,4.0700134477249605,0,0
1,0.7799207707950293,2.0886439034895994,6.82286765875427,1,1
1,1.422614805892152,8.823329071785324,13.775180892874294,0,1
1,3.3421927250721195,30.913994523828325,14.332529351401456,1,0
1,2.022524661702116,21.90905623219081,0.027818781494955126,1,1
1,1.3780565637740478,4.315887642382731,9.295594430661058,0,1
1,1.2261013945541812,1.3610284730793545,11.072783163683315,1,1
1,3.0020195805008925,1.691932663326039,15.699928846717127,1,0
1,2.5673943413803357,8.73316244416545,2.292767456037604,1,1
1,1.450317876738696,17.38119534608435,0.20409487929054781,1,1
1,2.727142428624237,5.51592029798129,20.555267332820833,0,1
1,2.130967275687334,4.093639760088276,21.482646520741454,0,1
1,1.095132492185725,4.8842887556952235,3.6901708192563114,1,0
1,1.0335687654402954,1.6509966598559602,0.26151726793765323,0,0
1,1.3399839713461477,9.465996698569793,3.6804137706956803,0,1
1,2.2359985776311166,1.5792202048492443,2.049567443284311,1,1
1,2.631531285516794,4.517267017161824,21.666535183255636,1,1
1,2.0580510654239665,15.22633391033716,0.5665265014932368,0,1
1,3.0051076239230414,17.735724010179762,10.486692724077944,1,1
1,0.5697749467302404,0.3730559843356561,2.0361531477292827,1,1
1,1.8273471666285743,7.588327867022194,11.355414098960482,1,0
1,2.118680289273104,0.6561224872085796,24.440934917174324,1,0
1,1.388544900240914,2.2743072159722018,1.0795666249102613,1,1
1,2.9901670145185895,11.313465213198384,2.06391247986703,0,0
1,2.632975572372989,1.6212590533828628,17.137122432338604,0,1
1,0.6637039532826596,29.255739288716878,4.7958812612720925,1,0
1,1.5358431102616248,4.633444374290818,1.2659606185717291,0,1
1,1.1483837814064122,2.6709725974467435,1.2004277384979385,1,1
1,1.6092684107901838,2.485306601147892,7.9271491728423715,1,1
1,2.4088149860408263,17.67804244154522,2.5766846020869054,1,0
1,1.9536112587538583,2.1842643353730558,18.839816891076094,1,0
