X,Y,Z1,Z2,Z3,Z4
1,3.1813931288785655,13.239761854710192,24.971026774681825,0,1
1,2.631459464606918,2.18660812411871,11.588056830444296,0,1
1,1.0740042551312297,0.6183911104291739,2.2973304962012078,0,1
1,1.9807625698293738,6.178563563465812,9.714629872067688,0,1
1,2.3638931528164515,9.033443576419911,9.422689516765473,0,0
1,2.866144085365655,8.559151911924257,4.709482852821249,0,0
1,1.8266583576377644,7.315312871751453,1.4127381879956038,0,1
0,-0.3312099096808525,2.2711986848338257,0.22026268642034527,0,1
0,1.2287596735079542,0.6991457404057667,0.6132829457760636,0,0
1,2.4377246330798905,1.1615709792675424,5.180266092488811,0,1
1,0.8418443326861031,2.296558409328164,4.6476626085869475,1,1
1,1.9406408454844244,3.463486287219158,5.622787383775251,1,1
1,1.7064687801713359,0.5039140223207219,0.8457421817798353,1,1
1,2.7748795715915207,9.231089697011011,10.639074607731565,1,0
1,1.8486087874649646,7.449139073821316,4.424445714019752,0,1
1,2.1025944588427574,10.056098831401917,11.95562853286047,1,1
1,1.8288383726680717,8.9111143188058,1.3203103239897993,1,1
1,1.4604888358864845,4.094389698759242,9.466809503796258,1,1
1,1.9571862418297077,8.918609904782032,3.5630397853201505,0,1
1,2.0354479450827414,11.545242440506957,10.724630839351798,1,1
1,2.160615113216111,0.9663123576044476,8.774263860521597,0,0
1,1.2499331217687863,1.6186002435527915,18.40970954755806,0,1
1,0.7005332008118148,2.5656257736689505,8.511322942899131,1,1
1,1.723279854140014,3.1769943499832287,3.350218699655067,1,0
1,1.1247216818777028,1.080335784308523,10.757394065365066,1,1
1,0.764110870978616,6.219493836707424,0.10175489936047084,1,1
1,1.6376172837499772,1.7911718191944295,6.515102706405306,1,1
1,2.946976891913682,11.677290038224054,2.7203415077689455,0,0
1,2.753954983413,8.7579234652182,14.271816740416073,1,1
1,1.5991799428753177,2.884918430120962,9.625717229642923,0,1
1,1.8517524500694487,1.7075126937985132,4.197369954942743,1,1
1,3.571368529939631,7.175429633606608,28.80990591957898,0,0
1,1.4484437396787828,0.9721949542659052,1.0756084954186147,1,1
1,4.007911017891548,27.815245429624532,32.119292137842315,1,0
1,1.4989672797143418,6.06734194510011,2.5903907684781418,0,1
1,1.005300516651479,1.188722258739099,7.08593902729638,1,1
1,1.0984820720705049,0.7075124270256713,2.6175123671427225,1,0
1,1.967332569627385,14.975326175212826,0.12453594870275728,1,1
1,3.257335927016971,21.286763276347017,17.9956090532163,0,1
1,1.6989475985496614,2.0249568363382786,11.121755428755959,1,1
1,1.4449069273484212,2.976325928664912,2.7181044785994932,1,1
1,1.7184741527363823,3.492349231655193,16.944126619804283,1,1
1,1.3908756134398543,3.11413990131492,0.9752583258253474,0,1
1,2.5352122638893313,0.831566142945841,25.53141210207876,1,1
1,2.613782272423254,18.369905950277182,3.237250487608449,1,0
1,3.3296863707872104,23.765634028513585,26.56754952842584,1,1
1,3.6229968522277405,6.596678405449589,3.4616432489262032,1,1
1,2.04245537952204,0.916228533647523,2.512967580898027,1,0
1,2.4701535065628786,3.09812229630911,8.464739618932835,0,1
1,2.0088824752357275,0.04763352884461163,13.569054123344381,0,1
1,0.9003810107733285,4.4838960996901145,10.680280542927784,1,1
1,1.9129068492581212,3.1048969614475124,6.516990392019596,1,1
1,1.7174520581361026,4.093159590767554,1.179760264225589,0,0
1,1.737757023843432,1.256357349917792,8.495806757190573,0,1
1,2.2503876260390574,13.152163542607726,3.377048451377005,1,1
1,1.5101921486029082,8.830201820378196,0.4088430155671753,0,0
1,1.6814536047823796,2.636605775004086,2.824834651642761,1,0
1,1.2381155128695267,7.449471943091878,7.727040786395237,0,1
1,1.6536138152968407,5.638924561691875,1.5357494044529039,1,1
1,1.8691526680073127,11.336810204462763,6.501695424194379,0,0
1,1.2944761633753896,2.2761355527743796,13.693883951590339,1,0
1,3.2245672736238262,7.845809039414723,2.645789323268509,1,0
1,2.9138001767982296,13.601816251431774,22.030968499236867,0,1
0,-0.508360218570834,0.5405620488221766,0.7561934194893167,1,0
1,1.63986969973366,12.244863840829586,2.1870346307493693,0,0
1,1.503580054577653,8.258752498704187,3.687764212230351,0,1
1,2.791333474270158,16.636982947717296,2.9749779100044313,0,1
1,2.6150277340230144,7.1887115269275315,0.4380148260354013,0,1
1,1.6033499982275632,6.201645736985819,8.841333328557187,0,0
1,4.312748058892159,8.90886580842205,13.413888346807301,1,0
1,1.6456249699447343,0.7505911310318185,3.6074854590181915,0,0
1,-0.021989331930290845,0.46791705839635284,7.653803797188709,1,1
0,-0.1215553140822776,0.14881228583230208,9.63396453099911,0,1
1,2.1864571253844587,18.697909555304573,0.5952557476993974,0,0
1,1.5024568429719887,8.388101689482324,8.86149252066379,1,1
1,1.6971325131020079,9.9803585542814,4.419055395982114,0,1
1,2.115307896205657,5.974492753896165,7.2170161192162015,0,0
1,2.828901740801427,17.710881802806647,16.236092275717542,0,0
1,2.677832738528268,1.1194911516179282,4.610183935122905,1,0
0,0.45794572021357993,3.8283399413529784,0.19836441202672,1,1
1,2.4469810678955035,3.83947709742297,6.235736076933899,1,1
1,1.3890601603017705,31.72751087581552,2.6676573887067225,0,1
1,1.2172538191784095,2.380112133488177,3.7592495720011816,1,0
1,2.4686451703050003,4.4510391501802955,11.159426067102084,1,0
1,1.3851733746146238,3.099925084832322,1.6504744821848176,0,0
1,4.191115765317786,14.043715258131696,25.473783543740154,0,1
1,1.83794385805838,2.6584384881182195,1.8284015235849969,1,0
1,1.6343075503315254,0.16675115047463576,3.659042636161056,1,1
1,1.3289393387230974,8.356316754172559,3.543017471445806,1,0
1,1.7450714746545137,3.3201618279495526,6.876531208399141,1,1
1,1.1353774164717922,24.846854647046218,3.8128215883821666,1,1
