X,Y,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10
1,0.4733844165637029,0.18764538312985937,0.8662196443397168,0.48250262517304904,0.24649960116383415,6.3086751709371915,0,1,1,0,0
1,2.9718562693830157,0.8596178283448801,1.5152530459326097,2.722325022314069,0.44834761077471214,1.1736783103118322,1,1,1,1,0
1,0.3755827912344276,0.0630080662978318,0.13310007251091902,1.2713126744415766,0.1788791316099203,0.9295104868438155,1,0,0,1,0
1,2.5914979536248683,2.8050099718921424,7.206149961571114,2.539369610333628,1.560800278296113,7.735117795141804,0,0,0,0,1
1,1.4245103678634972,1.8674685135984996,2.06779293172015,3.034823975548196,4.269194209183763,2.230696314670451,1,0,1,1,0
1,3.086521942225683,2.2272877947732392,0.6995888328009472,1.3429050638916764,0.5129904596467345,0.48686236139848704,0,1,1,0,0
1,1.944758359983204,5.140473324711822,2.8501205072298066,2.2217508262052084,4.373935211327797,4.39521127153086,0,1,0,1,1
1,4.515419604199324,3.485449630659444,2.8869397354667634,0.2575086250213409,2.664910237936258,5.232049248849353,1,0,1,1,1
1,0.37604942825544474,0.6328241055862287,0.3694323291863373,1.4013678339161881,8.781900294066144,0.7642709968051082,0,0,1,1,1
1,2.130809318538927,10.557251901681976,5.4527111615727915,4.2400951521330095,4.064602865045311,6.740687699810669,0,1,1,0,1
1,1.7805241179429458,6.966955610959295,2.717650626049489,6.418332995501861,3.17336589807067,9.641883789659204,0,0,0,1,0
1,1.3734753074283672,4.071509409713855,3.983572886768973,2.4445042190668285,13.184430987560967,1.6378768883400696,1,0,0,0,1
1,1.1738041166339337,1.091948689885881,3.370276885630612,2.3010771463720734,2.006400895788297,4.328531783350205,1,1,0,1,0
1,2.7087090462141656,0.5382043547473475,4.13119494333517,6.199441347423969,2.0896845307060987,0.5999362652880916,1,1,1,0,1
1,1.8595637667268732,0.3080816993946179,7.44181927978942,1.1794592173543523,0.30833610624438723,0.26386369526232806,0,1,0,0,1
1,-0.765859588572428,0.6406998964676052,0.6225981391632195,5.413876640397166,0.21439712988891982,3.5221968142210027,1,1,0,0,0
1,1.3583742070726474,2.326359903194242,2.67918475914946,0.3031950547055912,8.185515548406848,2.5283800809375787,1,0,0,0,1
1,2.6960486248340865,0.5785955064678147,3.0929907800578453,0.17234196185027664,12.754321707891112,4.290005379269711,1,0,1,1,0
1,0.32792811004883826,0.7929815928210571,0.008055450917178094,0.38808361195686264,5.068185633457502,6.64695551331612,1,0,1,1,1
1,2.660205025854955,0.3505217028484002,0.4479685745544369,3.468510528887268,2.2677297781751564,2.1073545558771483,0,1,0,1,1
1,2.2959489638894333,5.400138739836706,4.401234140041753,2.9953934057484886,11.247929508141894,14.50133484953074,1,1,1,1,1
0,-0.14143136943203327,1.6524004182744068,4.605708114549002,0.22692859842530386,3.2658629634761644,0.665102597480925,1,0,0,1,0
1,1.392570976889776,0.6326020408733947,0.18822842592899897,6.760964505573832,2.1482741557957774,2.601908655854946,0,0,1,1,0
1,3.1866987687521062,4.7101692925343315,0.29980307590489735,0.9743008529473701,1.3998009846699213,0.5289221326678237,0,0,0,1,0
1,3.4004509456986085,4.2085536711950144,1.3287580843855116,6.008751891820984,5.20810686342879,6.046441767635786,1,0,0,0,0
1,2.005862536168637,4.243154537502051,4.4826765079633635,3.019955220769963,1.405932030139026,0.4430415736445045,1,0,0,0,1
1,1.8793148095595682,1.0347621231423263,0.8051625857416005,0.47257869757129095,6.76686971158778,5.057583771893284,0,1,0,0,0
1,1.9183631272511354,4.1351065902863136,1.5829733810924966,0.11461647963652721,3.477201627657714,1.87776717489007,0,0,1,0,1
1,3.70211898233808,9.647431458435573,5.8079467067559065,9.211094655867356,2.0276372182497804,0.9066364369577218,0,1,0,0,0
1,2.256561002432497,2.1714676569406115,3.913948914878537,0.3412400002122016,3.808288660486741,5.555335829491876,1,1,0,1,0
1,1.5890118921904983,0.17636484737555722,0.6660739865854611,8.914880279568683,0.7902876773523531,0.47257206623876125,0,1,1,1,1
1,2.1985990634422654,4.442757280161122,1.9132514183340374,0.4369805523305641,0.6054944797106414,3.3446517448777424,0,1,1,1,1
1,0.013583943975709056,1.1175439398130107,0.27941254730990217,0.010154895745088271,4.280524111229086,1.9097659991529885,1,0,1,0,1
1,1.2867680527342826,5.297004381739536,2.0889436048020826,0.3411476367074577,6.0178985383715675,7.2819511693900365,1,0,0,0,0
1,2.0969342374823867,1.8004271902080133,1.063556516286708,5.199828550472126,5.254326355633551,2.0059092285106543,0,1,0,1,0
1,2.421729456900414,3.0119004925233877,3.446297504194928,10.005632925243034,9.537564868510476,6.345543905364225,1,1,0,0,1
1,2.7651609839832214,0.7557523157696394,4.057880922530983,4.621131192763074,5.803684983236502,7.85964752944834,1,1,0,1,0
1,1.3356081075507402,4.205110900102556,7.130080810771276,5.671099677544611,1.2130265594591094,3.9176530262377955,0,0,1,1,1
1,4.0703940074885985,0.33551128734924257,8.592447875622454,4.346909634502233,2.884751111913878,11.342078234588396,1,0,1,1,1
1,2.747553504459117,0.9233445232391341,5.439437536185264,4.490063314536217,0.5998401274327607,6.253244689861493,1,1,0,0,1
1,3.616574987587412,1.9765515505805211,0.19755167813299623,16.764174042233087,3.295360310860142,1.4831818408430444,1,1,1,1,1
1,2.063412710757419,1.7930796992626483,1.9702572028477572,0.5658231410201192,1.8925880380691336,1.9185566904038438,1,1,1,1,0
1,1.4157097122573572,5.149589488441487,0.2139750337029598,1.919007511685063,0.5754218761001326,0.4306469276370595,0,1,1,0,0
1,-0.4876078635491883,6.103695876822487,2.6265290283597276,9.167625762660103,0.015336722331468995,0.8532282269961857,0,0,0,0,1
1,2.7904618437474804,0.8180857225242643,13.927759733658988,0.4554775797510492,4.550541842531648,3.9143710861205356,0,0,1,1,1
1,3.06479090176468,5.454271309481777,1.2053863024422458,2.5378354388600406,2.6700233638458637,1.3367462715403369,0,1,0,0,0
1,2.2044068365052762,2.5939032734780714,5.483411733531695,6.449953462781179,4.094591268091003,7.568808272205257,1,1,0,1,1
1,2.70783322183306,2.4854408263325003,3.88453962658178,3.510321810436632,3.183372473670731,5.748871632081631,0,1,1,0,1
